Unnamed: 0,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
962,-120.85,37.77,52.0,436.0,81.0,197.0,68.0,1.8625,INLAND,104477.0
963,-117.13,32.58,32.0,1870.0,437.0,1142.0,426.0,2.3194,NEAR OCEAN,153990.01
964,-118.47,34.05,27.0,4401.0,1033.0,1725.0,962.0,4.175,<1H OCEAN,444942.44
965,-118.31,34.01,39.0,2073.0,566.0,1246.0,547.0,2.0417,<1H OCEAN,149320.0
966,-122.1,37.65,25.0,2538.0,494.0,1185.0,501.0,4.5417,NEAR BAY,219416.0
967,-117.05,33.11,18.0,4393.0,642.0,2095.0,677.0,5.4786,<1H OCEAN,217863.0
968,-118.14,33.91,37.0,932.0,171.0,578.0,175.0,4.375,<1H OCEAN,182591.0
969,-121.2,39.2,16.0,1039.0,182.0,554.0,184.0,2.9688,INLAND,143614.0
970,-122.21,37.49,24.0,2528.0,947.0,2437.0,861.0,2.2746,NEAR BAY,180703.0
971,-122.08,37.92,26.0,1733.0,265.0,796.0,274.0,6.195,NEAR BAY,329340.01
972,-122.07,37.91,28.0,1731.0,295.0,810.0,295.0,5.0391,NEAR BAY,266961.02
973,-117.94,33.81,26.0,1589.0,259.0,735.0,315.0,4.5714,<1H OCEAN,221650.0
974,-117.89,33.91,33.0,1264.0,224.0,527.0,227.0,3.7321,<1H OCEAN,189304.0
975,-117.07,32.79,25.0,2489.0,314.0,911.0,309.0,7.8336,NEAR OCEAN,375959.21
976,-118.7,34.29,25.0,1678.0,252.0,862.0,268.0,6.1834,<1H OCEAN,258966.0
977,-119.01,35.4,11.0,8739.0,2190.0,4781.0,1919.0,1.7109,INLAND,76038.0
978,-121.96,37.35,37.0,1755.0,325.0,699.0,321.0,3.925,<1H OCEAN,261215.0
979,-122.02,37.34,28.0,2488.0,396.0,1190.0,410.0,5.7881,<1H OCEAN,333295.03
980,-117.86,33.77,39.0,4159.0,655.0,1669.0,651.0,4.6111,<1H OCEAN,235339.01
981,-116.96,32.8,19.0,4574.0,1152.0,3045.0,1057.0,2.065,<1H OCEAN,115078.0
982,-117.03,32.71,34.0,2328.0,444.0,1684.0,429.0,3.25,NEAR OCEAN,115542.0
983,-118.38,34.04,39.0,2614.0,569.0,1665.0,553.0,3.4063,<1H OCEAN,342020.07
984,-118.54,34.27,28.0,2309.0,300.0,931.0,302.0,6.7415,<1H OCEAN,332573.02
985,-117.14,32.7,44.0,658.0,218.0,869.0,212.0,1.9338,NEAR OCEAN,94134.0
986,-118.63,34.22,18.0,1376.0,225.0,670.0,205.0,6.5146,<1H OCEAN,309306.02
987,-117.88,33.84,26.0,1499.0,290.0,755.0,277.0,3.5893,<1H OCEAN,204834.0
988,-118.94,34.18,24.0,3689.0,585.0,1898.0,581.0,5.9224,<1H OCEAN,262351.0
989,-118.24,33.96,30.0,859.0,221.0,912.0,191.0,1.9041,<1H OCEAN,99943.0
990,-118.39,33.85,17.0,1610.0,379.0,670.0,341.0,4.3594,<1H OCEAN,380567.13
991,-117.38,33.94,21.0,2468.0,380.0,1164.0,385.0,4.0625,INLAND,132786.0
992,-118.12,33.99,26.0,2296.0,534.0,1777.0,507.0,2.5395,<1H OCEAN,171705.0
993,-118.21,33.9,43.0,1810.0,357.0,1335.0,358.0,3.1189,<1H OCEAN,137425.0
994,-118.09,34.0,35.0,1580.0,331.0,1290.0,338.0,4.1458,<1H OCEAN,166344.0
995,-122.51,37.76,43.0,2345.0,624.0,1439.0,614.0,2.8448,NEAR OCEAN,300332.0
996,-118.18,33.83,39.0,3622.0,745.0,1330.0,648.0,3.3125,NEAR OCEAN,298138.0
997,-122.09,37.7,31.0,2053.0,336.0,867.0,329.0,4.3375,NEAR BAY,218011.01
998,-119.8,36.72,15.0,1908.0,417.0,1383.0,375.0,1.0472,INLAND,59999.0
999,-117.2,34.13,14.0,3998.0,711.0,1509.0,665.0,3.4138,INLAND,120306.0
1000,-121.06,38.88,17.0,7635.0,1284.0,3096.0,1227.0,4.2917,INLAND,174004.0
1001,-118.71,34.3,23.0,1983.0,280.0,978.0,287.0,6.3199,<1H OCEAN,275417.01
1002,-118.41,35.63,15.0,5907.0,1257.0,2310.0,1001.0,2.3125,INLAND,82078.0
1003,-118.31,34.1,34.0,399.0,141.0,482.0,134.0,1.625,<1H OCEAN,192167.0
1004,-119.81,36.76,51.0,2419.0,486.0,1284.0,426.0,2.2029,INLAND,63489.0
1005,-122.15,37.7,36.0,1468.0,252.0,733.0,229.0,3.4583,NEAR BAY,185605.0
1006,-117.94,33.92,28.0,639.0,179.0,1062.0,169.0,3.0588,<1H OCEAN,155711.0
1007,-117.35,34.0,38.0,1214.0,254.0,723.0,236.0,2.5469,INLAND,91358.0
1008,-118.4,33.78,26.0,5005.0,776.0,2357.0,790.0,8.5421,NEAR OCEAN,460551.46
1009,-121.77,37.68,41.0,1501.0,299.0,629.0,288.0,4.6806,INLAND,190420.0
1010,-117.41,34.58,14.0,859.0,212.0,541.0,181.0,1.6838,INLAND,99382.0
1011,-121.86,37.23,24.0,4337.0,670.0,1936.0,652.0,5.8904,<1H OCEAN,272352.06
1012,-121.76,38.25,32.0,1495.0,333.0,905.0,281.0,2.625,INLAND,103746.0
1013,-117.25,34.51,7.0,3200.0,477.0,1522.0,470.0,4.6914,INLAND,148498.0
1014,-118.28,33.96,37.0,1812.0,500.0,1640.0,447.0,1.9348,<1H OCEAN,104288.0
1015,-118.24,33.94,37.0,869.0,241.0,1040.0,233.0,2.0,<1H OCEAN,97077.0
1016,-118.94,35.37,23.0,1106.0,252.0,790.0,230.0,1.8523,INLAND,55043.0
1017,-118.27,34.16,47.0,1453.0,356.0,787.0,345.0,3.0114,<1H OCEAN,222663.0
1018,-122.05,38.0,36.0,2476.0,472.0,1213.0,393.0,3.7333,NEAR BAY,154475.0
1019,-120.83,37.07,16.0,3736.0,761.0,1942.0,730.0,2.5598,INLAND,105829.0
1020,-117.95,33.66,22.0,2785.0,441.0,1086.0,392.0,7.3719,<1H OCEAN,360387.08
1021,-118.31,34.17,24.0,2910.0,917.0,2522.0,873.0,2.4074,<1H OCEAN,248660.01
1022,-121.88,38.01,9.0,5329.0,1284.0,2827.0,1202.0,2.7374,INLAND,151355.0
1023,-117.93,33.86,35.0,1216.0,225.0,893.0,228.0,4.0288,<1H OCEAN,185239.0
1024,-121.43,38.48,12.0,4602.0,930.0,2299.0,860.0,3.0625,INLAND,116378.0
1025,-117.05,32.8,23.0,3309.0,401.0,1116.0,386.0,7.916,<1H OCEAN,388141.23
1026,-122.06,37.36,34.0,1747.0,250.0,662.0,257.0,6.8268,<1H OCEAN,414713.22
1027,-116.87,33.91,37.0,1858.0,361.0,1632.0,310.0,2.7536,INLAND,96265.0
1028,-124.23,40.81,52.0,1112.0,209.0,544.0,172.0,3.3462,NEAR OCEAN,126689.01
1029,-122.24,37.86,52.0,1668.0,225.0,517.0,214.0,7.8521,NEAR BAY,404064.02
1030,-118.3,34.11,52.0,3136.0,675.0,1213.0,606.0,3.5806,<1H OCEAN,314396.06
1031,-119.3,34.29,50.0,3128.0,825.0,2535.0,783.0,2.3669,NEAR OCEAN,197272.0
1032,-122.62,38.54,24.0,2409.0,464.0,1006.0,403.0,4.5167,<1H OCEAN,236448.0
1033,-118.47,34.01,44.0,2017.0,343.0,958.0,382.0,6.1014,<1H OCEAN,421428.15
1034,-122.17,37.73,52.0,1555.0,289.0,620.0,292.0,3.7159,NEAR BAY,196874.0
1035,-118.35,34.1,18.0,4109.0,1301.0,2103.0,1116.0,2.325,<1H OCEAN,340684.23
1036,-122.13,37.67,42.0,3592.0,703.0,1625.0,665.0,3.2434,NEAR BAY,203064.0
1037,-122.17,37.75,38.0,992.0,,732.0,259.0,1.6196,NEAR BAY,91572.0
1038,-117.02,33.73,14.0,3700.0,750.0,1171.0,695.0,1.9476,INLAND,104879.0
1039,-122.45,37.67,35.0,491.0,98.0,274.0,97.0,4.4286,NEAR OCEAN,292624.0
1040,-118.35,33.95,30.0,2661.0,765.0,2324.0,724.0,3.0519,<1H OCEAN,173874.0
1041,-122.44,37.8,52.0,2869.0,594.0,500.0,335.0,5.0376,NEAR BAY,481551.49
1042,-118.12,34.05,32.0,3775.0,786.0,2416.0,792.0,3.6625,<1H OCEAN,247526.0
1043,-118.38,34.02,31.0,1893.0,450.0,819.0,426.0,4.3077,<1H OCEAN,379278.21
1044,-122.09,37.4,17.0,748.0,184.0,412.0,180.0,3.4375,NEAR BAY,186242.0
1045,-121.82,39.76,23.0,6010.0,1116.0,2710.0,1149.0,3.0068,INLAND,113501.0
1046,-118.22,33.98,36.0,1514.0,453.0,1496.0,448.0,2.1044,<1H OCEAN,144649.0
1047,-120.42,34.96,14.0,2069.0,343.0,1240.0,338.0,4.5066,<1H OCEAN,186243.0
1048,-118.47,34.01,41.0,2704.0,557.0,1047.0,478.0,4.4211,<1H OCEAN,427130.3
1049,-116.52,33.84,17.0,4465.0,859.0,853.0,445.0,3.6875,INLAND,142386.0
1050,-122.49,37.73,48.0,1190.0,182.0,497.0,199.0,6.2642,NEAR OCEAN,403945.24
1051,-121.92,38.57,10.0,1320.0,246.0,898.0,228.0,1.9327,INLAND,131164.0
1052,-119.65,36.37,4.0,3725.0,783.0,1478.0,600.0,3.5486,INLAND,105445.0
1053,-119.37,36.22,19.0,1673.0,318.0,1298.0,343.0,2.706,INLAND,79561.0
1054,-119.08,37.78,17.0,1631.0,335.0,285.0,128.0,2.7656,INLAND,135005.0
1055,-122.81,38.54,12.0,2289.0,611.0,919.0,540.0,1.1553,<1H OCEAN,164479.01
1056,-118.01,33.83,29.0,3963.0,772.0,2104.0,743.0,4.9803,<1H OCEAN,247121.0
1057,-121.96,38.32,12.0,5127.0,998.0,2749.0,976.0,4.0458,INLAND,141523.0
1058,-117.91,34.02,22.0,6269.0,,5587.0,1251.0,3.8201,<1H OCEAN,172827.0
1059,-122.53,37.92,42.0,1741.0,301.0,723.0,306.0,5.5379,NEAR BAY,352917.07
1060,-121.84,37.39,31.0,5524.0,914.0,2848.0,879.0,5.5592,<1H OCEAN,279725.01
1061,-118.36,34.09,36.0,1390.0,458.0,874.0,468.0,2.5812,<1H OCEAN,260110.07
1062,-121.93,37.71,26.0,4822.0,845.0,2288.0,805.0,4.2281,<1H OCEAN,222986.01
1063,-122.42,37.75,52.0,2112.0,528.0,1227.0,513.0,3.5536,NEAR BAY,303208.0
1064,-118.22,34.63,4.0,14348.0,2145.0,5839.0,1806.0,5.3799,INLAND,224613.0
1065,-121.97,37.54,31.0,1949.0,344.0,986.0,322.0,4.6349,<1H OCEAN,216423.01
1066,-118.18,33.85,40.0,2597.0,582.0,1285.0,559.0,3.975,<1H OCEAN,185222.0
1067,-121.32,38.69,11.0,13796.0,2372.0,6000.0,2250.0,3.8776,INLAND,129493.0
1068,-117.01,32.77,24.0,2311.0,536.0,1005.0,525.0,2.9,<1H OCEAN,162028.0
1069,-118.41,33.93,38.0,3328.0,625.0,1455.0,619.0,5.0596,<1H OCEAN,385804.2
1070,-119.53,37.34,26.0,4047.0,702.0,571.0,199.0,2.3482,INLAND,106642.0
1071,-119.98,38.92,28.0,1408.0,312.0,522.0,221.0,2.0708,INLAND,95746.0
1072,-118.29,33.71,31.0,2809.0,666.0,1316.0,633.0,4.5606,NEAR OCEAN,310694.02
1073,-118.34,33.83,34.0,1761.0,329.0,965.0,329.0,5.399,<1H OCEAN,301043.0
1074,-118.51,34.23,36.0,3324.0,448.0,1190.0,423.0,7.2772,<1H OCEAN,470059.54
1075,-122.12,37.16,32.0,1602.0,317.0,752.0,275.0,5.1664,NEAR OCEAN,333293.03
1076,-117.87,34.1,25.0,2208.0,477.0,1084.0,424.0,3.775,<1H OCEAN,184775.0
1077,-119.44,36.58,37.0,1054.0,,879.0,257.0,2.5234,INLAND,70540.0
1078,-122.44,37.78,52.0,2747.0,736.0,1309.0,653.0,2.943,NEAR BAY,373337.06
1079,-121.21,38.67,19.0,2987.0,626.0,1610.0,605.0,3.0533,INLAND,129360.0
1080,-122.92,39.08,24.0,341.0,64.0,146.0,57.0,4.0,INLAND,113940.0
1081,-122.01,37.18,37.0,3852.0,652.0,1534.0,567.0,5.8596,<1H OCEAN,382575.05
1082,-121.42,38.47,11.0,5665.0,1507.0,3422.0,1299.0,2.3343,INLAND,106358.0
1083,-121.28,37.97,47.0,2348.0,507.0,1455.0,479.0,1.65,INLAND,70203.0
1084,-121.19,38.71,11.0,4415.0,,1520.0,627.0,3.2321,INLAND,153682.0
1085,-117.04,32.62,27.0,1710.0,282.0,1089.0,297.0,4.6793,NEAR OCEAN,150831.0
1086,-121.66,36.82,17.0,3921.0,654.0,1895.0,641.0,5.0092,<1H OCEAN,247508.0
1087,-122.08,37.87,24.0,6130.0,1359.0,1750.0,1286.0,2.9167,NEAR BAY,179375.01
1088,-122.41,40.58,35.0,2072.0,385.0,1029.0,375.0,2.8512,INLAND,91709.0
1089,-118.41,34.07,52.0,3562.0,394.0,1163.0,361.0,15.0001,<1H OCEAN,500001.0
1090,-120.85,37.49,39.0,2840.0,733.0,2606.0,737.0,1.9429,INLAND,77053.0
1091,-122.12,38.0,20.0,6992.0,1404.0,3221.0,1334.0,4.2042,NEAR BAY,182312.0
1092,-119.03,35.35,34.0,1441.0,294.0,695.0,275.0,2.6875,INLAND,74403.0
1093,-117.86,33.79,42.0,1024.0,191.0,483.0,187.0,4.105,<1H OCEAN,205647.0
1094,-117.09,32.7,15.0,869.0,217.0,887.0,216.0,1.4583,NEAR OCEAN,95502.0
1095,-118.13,33.93,34.0,2122.0,517.0,1578.0,488.0,3.1496,<1H OCEAN,193265.0
1096,-118.77,34.27,7.0,3074.0,794.0,1816.0,654.0,2.7137,<1H OCEAN,202458.0
1097,-118.15,34.2,46.0,1505.0,261.0,857.0,269.0,4.5,INLAND,221380.97
1098,-118.91,35.24,29.0,2888.0,753.0,2949.0,699.0,1.7716,INLAND,58131.0
1099,-118.36,33.79,34.0,5166.0,704.0,2071.0,668.0,8.3609,NEAR OCEAN,486332.75
1100,-122.21,40.2,19.0,3404.0,731.0,1421.0,683.0,2.6149,INLAND,96521.0
1101,-118.31,33.94,43.0,2104.0,393.0,1132.0,394.0,3.0682,<1H OCEAN,137466.01
1102,-118.42,34.15,18.0,1880.0,420.0,681.0,333.0,4.3214,<1H OCEAN,388869.14
1103,-122.79,38.5,18.0,4839.0,918.0,2755.0,841.0,3.75,<1H OCEAN,187252.0
1104,-118.19,34.2,41.0,2031.0,294.0,859.0,302.0,7.419,<1H OCEAN,443830.37
1105,-122.31,38.27,34.0,1748.0,284.0,783.0,303.0,4.3585,NEAR BAY,193157.0
1106,-121.34,38.66,16.0,3154.0,860.0,1837.0,793.0,1.9805,INLAND,127440.0
1107,-117.15,34.07,15.0,1852.0,316.0,906.0,298.0,5.3526,INLAND,174114.0
1108,-117.64,33.48,12.0,2007.0,397.0,1033.0,373.0,5.6754,<1H OCEAN,276445.05
1109,-121.88,37.27,24.0,4567.0,688.0,2102.0,695.0,5.6895,<1H OCEAN,253325.0
1110,-119.19,36.34,33.0,2199.0,403.0,1245.0,394.0,2.73,INLAND,73390.0
1111,-117.09,32.61,23.0,1157.0,309.0,640.0,313.0,2.1548,NEAR OCEAN,127306.0
1112,-121.51,38.53,34.0,1613.0,265.0,631.0,266.0,4.25,INLAND,157700.0
1113,-118.46,33.97,18.0,9430.0,2473.0,3408.0,2003.0,6.1726,<1H OCEAN,339083.19
1114,-117.12,32.73,52.0,3976.0,718.0,1750.0,769.0,3.4151,NEAR OCEAN,218450.01
1115,-117.97,33.94,36.0,1870.0,338.0,947.0,324.0,4.1205,<1H OCEAN,189923.0
1116,-124.17,40.74,17.0,2026.0,338.0,873.0,313.0,4.0357,NEAR OCEAN,121701.0
1117,-118.29,33.93,41.0,896.0,198.0,605.0,168.0,2.2778,<1H OCEAN,124287.0
1118,-122.17,39.92,16.0,1566.0,306.0,652.0,287.0,1.9038,INLAND,81777.0
1119,-117.12,33.15,7.0,2810.0,464.0,1564.0,457.0,4.4655,<1H OCEAN,190637.0
1120,-118.47,34.02,35.0,3057.0,774.0,2223.0,732.0,2.0745,<1H OCEAN,290786.0
1121,-118.2,33.77,24.0,2404.0,819.0,1566.0,753.0,1.5076,NEAR OCEAN,164477.01
1122,-117.05,34.04,23.0,3967.0,766.0,1518.0,698.0,2.29,INLAND,101285.0
1123,-118.0,33.82,21.0,2253.0,580.0,1536.0,500.0,3.2326,<1H OCEAN,193259.0
1124,-118.47,34.3,16.0,2495.0,551.0,2314.0,567.0,3.6736,<1H OCEAN,167180.0
1125,-118.33,34.05,44.0,1574.0,390.0,1323.0,404.0,2.5284,<1H OCEAN,241479.0
1126,-122.35,37.94,34.0,1880.0,459.0,1358.0,422.0,1.6571,NEAR BAY,87654.0
1127,-121.59,36.97,16.0,865.0,123.0,403.0,130.0,5.7396,INLAND,258373.0
1128,-118.26,34.14,6.0,1727.0,506.0,1200.0,439.0,4.1083,<1H OCEAN,226646.0
1129,-117.87,34.13,32.0,1741.0,373.0,872.0,333.0,3.4219,<1H OCEAN,181978.0
1130,-122.41,37.63,35.0,865.0,226.0,602.0,217.0,3.0,NEAR OCEAN,260265.02
1131,-117.82,33.68,4.0,1346.0,213.0,603.0,219.0,8.7974,<1H OCEAN,394167.11
1132,-117.96,34.03,35.0,2093.0,,1755.0,403.0,3.4115,<1H OCEAN,162360.0
1133,-117.78,33.68,11.0,1994.0,477.0,849.0,411.0,4.0187,<1H OCEAN,233618.03
1134,-117.44,33.88,5.0,2589.0,351.0,1109.0,360.0,6.8089,INLAND,219837.0
1135,-119.34,36.32,14.0,1204.0,227.0,633.0,247.0,3.925,INLAND,98025.0
1136,-118.02,34.13,33.0,2874.0,458.0,1239.0,431.0,5.2329,INLAND,258455.01
1137,-121.6,37.9,5.0,14684.0,2252.0,4276.0,1722.0,6.9051,INLAND,303001.0
1138,-118.4,33.87,38.0,2398.0,431.0,911.0,392.0,5.2319,<1H OCEAN,419440.37
1139,-117.09,32.79,36.0,1529.0,266.0,683.0,260.0,4.0982,NEAR OCEAN,169566.0
1140,-122.0,37.39,36.0,1236.0,229.0,880.0,247.0,5.791,<1H OCEAN,264099.0
1141,-121.78,37.33,10.0,2829.0,394.0,1510.0,386.0,6.68,<1H OCEAN,306043.01
1142,-121.87,37.35,27.0,3500.0,1036.0,3019.0,955.0,2.9222,<1H OCEAN,191128.0
1143,-118.18,34.11,33.0,1523.0,391.0,753.0,298.0,2.6591,<1H OCEAN,170960.0
1144,-116.99,32.81,18.0,10968.0,1521.0,4439.0,1501.0,6.2787,<1H OCEAN,279915.0
1145,-118.15,34.71,35.0,1503.0,309.0,842.0,300.0,2.5278,INLAND,117955.0
1146,-122.33,37.58,40.0,2362.0,468.0,992.0,425.0,4.7917,NEAR OCEAN,382293.22
1147,-118.75,34.18,4.0,16704.0,2704.0,6187.0,2207.0,6.6122,NEAR OCEAN,373550.19
1148,-118.19,34.03,50.0,1183.0,246.0,851.0,231.0,3.2639,<1H OCEAN,158317.0
1149,-121.05,37.62,37.0,1043.0,196.0,555.0,197.0,3.4125,INLAND,142921.0
1150,-115.96,33.3,27.0,322.0,81.0,112.0,57.0,1.125,INLAND,58947.0
1151,-121.61,39.77,25.0,1612.0,313.0,837.0,303.0,2.963,INLAND,94761.0
1152,-117.66,34.0,5.0,1387.0,236.0,855.0,270.0,5.411,INLAND,182300.0
1153,-118.34,33.78,25.0,11016.0,1626.0,4168.0,1584.0,8.1782,NEAR OCEAN,471404.58
1154,-118.41,33.88,43.0,2492.0,449.0,1033.0,437.0,7.9614,<1H OCEAN,475338.39
1155,-118.35,33.91,25.0,1884.0,554.0,1337.0,549.0,2.8512,<1H OCEAN,219873.0
1156,-122.06,37.64,20.0,1655.0,450.0,857.0,430.0,3.5541,NEAR BAY,192549.0
1157,-122.04,37.96,28.0,1207.0,252.0,724.0,252.0,3.6964,NEAR BAY,171672.0
1158,-122.46,37.71,45.0,1799.0,394.0,1436.0,389.0,3.65,NEAR OCEAN,239594.0
1159,-119.08,36.21,20.0,1911.0,389.0,1241.0,348.0,2.5156,INLAND,74538.0
1160,-116.9,32.84,18.0,3612.0,737.0,1864.0,713.0,2.7069,<1H OCEAN,150243.0
1161,-117.72,33.53,14.0,1672.0,295.0,704.0,293.0,5.1129,<1H OCEAN,305218.05
1162,-116.97,32.83,23.0,149.0,32.0,101.0,34.0,2.6458,<1H OCEAN,136427.01
1163,-120.13,37.93,5.0,111.0,26.0,58.0,25.0,1.675,INLAND,166863.99
1164,-118.19,33.95,41.0,1368.0,309.0,1244.0,312.0,3.0833,<1H OCEAN,154399.0
1165,-118.1,34.07,33.0,3437.0,1081.0,3817.0,1042.0,2.25,<1H OCEAN,193255.0
1166,-118.31,34.1,40.0,4984.0,2158.0,4828.0,2028.0,1.6903,<1H OCEAN,226230.01
1167,-118.02,34.62,38.0,248.0,55.0,261.0,53.0,2.1413,INLAND,158005.0
1168,-117.45,34.11,7.0,6356.0,1244.0,4052.0,1164.0,2.9112,INLAND,112901.0
1169,-117.78,33.76,25.0,2260.0,261.0,719.0,254.0,11.4537,<1H OCEAN,492320.4
1170,-118.43,34.05,22.0,4251.0,1073.0,1581.0,881.0,5.2555,<1H OCEAN,468590.73
1171,-122.17,37.74,46.0,1026.0,226.0,749.0,225.0,3.0298,NEAR BAY,143934.0
1172,-122.46,37.78,47.0,1682.0,379.0,837.0,375.0,5.2806,NEAR BAY,355692.15
1173,-122.43,37.78,2.0,1205.0,468.0,577.0,363.0,3.6437,NEAR BAY,346839.11
1174,-117.19,32.82,35.0,1074.0,180.0,442.0,173.0,5.253,NEAR OCEAN,338396.14
1175,-118.03,34.06,31.0,1513.0,389.0,1396.0,364.0,2.4706,<1H OCEAN,167969.0
1176,-118.22,33.97,47.0,1147.0,297.0,1097.0,307.0,2.6384,<1H OCEAN,147934.0
1177,-116.95,33.86,1.0,6.0,2.0,8.0,2.0,1.625,INLAND,196790.03
1178,-118.17,33.9,12.0,3653.0,993.0,3215.0,854.0,2.8681,<1H OCEAN,165159.0
1179,-117.98,34.02,33.0,3512.0,632.0,1971.0,598.0,4.4653,<1H OCEAN,192197.0
1180,-119.34,35.6,16.0,1584.0,309.0,1011.0,268.0,2.4961,INLAND,74234.0
1181,-117.89,33.68,8.0,5278.0,1575.0,2389.0,1371.0,3.3409,<1H OCEAN,205748.01
1182,-122.07,37.44,21.0,4599.0,986.0,2756.0,943.0,2.9817,NEAR BAY,194250.0
1183,-122.16,37.69,36.0,1480.0,278.0,796.0,283.0,4.3971,NEAR BAY,194030.0
1184,-118.49,34.11,27.0,6603.0,879.0,2336.0,868.0,13.2935,<1H OCEAN,500001.0
1185,-122.46,37.51,23.0,949.0,151.0,399.0,149.0,5.6286,NEAR OCEAN,383387.13
1186,-120.93,37.73,14.0,2799.0,,2294.0,596.0,2.6343,INLAND,109944.0
1187,-121.97,37.93,4.0,3241.0,464.0,1552.0,494.0,6.6134,INLAND,270951.0
1188,-118.4,34.14,52.0,1695.0,281.0,595.0,264.0,6.0678,<1H OCEAN,429385.28
1189,-118.15,33.85,36.0,1491.0,259.0,699.0,266.0,4.0781,<1H OCEAN,216363.0
1190,-118.06,34.16,46.0,1467.0,298.0,816.0,267.0,3.6705,INLAND,279152.0
1191,-122.0,37.12,17.0,4413.0,672.0,1674.0,608.0,6.9772,<1H OCEAN,370810.12
1192,-122.09,37.63,36.0,1570.0,274.0,992.0,249.0,5.3644,NEAR BAY,207813.0
1193,-122.26,37.84,49.0,713.0,202.0,462.0,189.0,1.025,NEAR BAY,143837.02
1194,-118.26,34.01,38.0,697.0,208.0,749.0,206.0,1.4653,<1H OCEAN,113249.0
1195,-117.11,32.67,43.0,515.0,146.0,445.0,140.0,1.6094,NEAR OCEAN,102125.0
1196,-120.05,36.97,20.0,2029.0,427.0,983.0,401.0,1.8444,INLAND,73912.0
1197,-122.48,37.71,39.0,3615.0,632.0,1571.0,615.0,5.1149,NEAR OCEAN,330986.0
1198,-120.57,38.2,13.0,4110.0,847.0,1796.0,706.0,2.6417,INLAND,131792.0
1199,-122.48,37.71,29.0,1048.0,150.0,455.0,152.0,6.1278,NEAR OCEAN,394070.23
1200,-120.5,37.32,13.0,1936.0,384.0,1158.0,367.0,2.75,INLAND,98590.0
1201,-117.37,34.0,36.0,730.0,155.0,476.0,142.0,2.4306,INLAND,107307.0
1202,-118.34,33.87,34.0,1069.0,217.0,601.0,212.0,4.6406,<1H OCEAN,292931.0
1203,-118.41,34.32,18.0,6572.0,1105.0,3473.0,1067.0,5.2987,<1H OCEAN,242335.03
1204,-117.08,34.08,34.0,45.0,11.0,39.0,14.0,3.0625,INLAND,159859.03
1205,-118.44,34.03,30.0,1039.0,303.0,606.0,274.0,3.125,<1H OCEAN,326441.01
1206,-118.12,33.87,43.0,1633.0,355.0,837.0,350.0,3.0405,<1H OCEAN,196621.0
1207,-117.2,33.2,16.0,4409.0,629.0,1875.0,609.0,5.543,<1H OCEAN,266705.0
1208,-118.08,34.12,27.0,1685.0,341.0,757.0,317.0,4.2434,<1H OCEAN,259318.0
1209,-117.93,34.05,32.0,3055.0,623.0,1902.0,565.0,4.2926,<1H OCEAN,199893.0
1210,-122.28,37.9,52.0,2318.0,328.0,779.0,312.0,7.1754,NEAR BAY,369472.08
1211,-121.61,37.06,21.0,5322.0,908.0,3011.0,895.0,5.5936,<1H OCEAN,276075.03
1212,-118.2,33.94,44.0,1413.0,298.0,1200.0,307.0,3.5125,<1H OCEAN,161354.0
1213,-118.28,34.07,32.0,1777.0,536.0,1684.0,489.0,2.3636,<1H OCEAN,195463.0
1214,-117.71,34.07,31.0,1840.0,380.0,1187.0,357.0,3.8875,INLAND,131035.0
1215,-120.94,35.42,18.0,3418.0,686.0,970.0,453.0,3.7738,NEAR OCEAN,292737.0
1216,-118.22,34.05,43.0,1153.0,411.0,1667.0,409.0,1.9402,<1H OCEAN,142119.0
1217,-122.26,37.84,50.0,2239.0,455.0,990.0,419.0,1.9911,NEAR BAY,143536.0
1218,-119.36,36.22,10.0,2445.0,526.0,1262.0,476.0,1.9355,INLAND,68285.0
1219,-121.98,37.29,31.0,2750.0,664.0,1459.0,660.0,3.2287,<1H OCEAN,249316.0
1220,-117.98,33.7,17.0,1989.0,411.0,1401.0,453.0,4.1603,<1H OCEAN,190811.0
1221,-122.04,37.31,24.0,3388.0,633.0,1627.0,585.0,5.154,<1H OCEAN,369155.04
1222,-117.08,33.04,10.0,2577.0,347.0,1193.0,365.0,6.53,<1H OCEAN,280190.0
1223,-122.44,37.73,43.0,3700.0,684.0,1488.0,623.0,5.5622,NEAR BAY,372655.09
1224,-123.48,40.34,19.0,518.0,108.0,216.0,80.0,2.7083,INLAND,100302.0
1225,-117.99,33.67,15.0,3141.0,664.0,1729.0,633.0,4.2165,<1H OCEAN,245152.0
1226,-117.86,34.09,26.0,3408.0,542.0,1664.0,543.0,6.1498,<1H OCEAN,283926.0
1227,-122.26,38.16,23.0,2840.0,491.0,1586.0,466.0,4.0337,NEAR BAY,149280.0
1228,-118.41,34.2,32.0,2734.0,654.0,2209.0,610.0,3.5164,<1H OCEAN,226414.0
1229,-116.94,32.78,17.0,13559.0,2656.0,6990.0,2533.0,3.434,<1H OCEAN,177730.0
1230,-122.03,37.03,21.0,4650.0,733.0,2014.0,704.0,5.6233,NEAR OCEAN,333547.06
1231,-118.97,35.36,31.0,1418.0,306.0,1219.0,312.0,1.5743,INLAND,50482.0
1232,-118.23,34.07,35.0,1335.0,440.0,1586.0,445.0,1.9722,<1H OCEAN,164437.0
1233,-117.06,32.68,41.0,2665.0,515.0,1664.0,512.0,2.375,NEAR OCEAN,114787.0
